organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Staphylococcus epidermidis;3015901549;Tobramycin;6.4;6.4;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901550;Ciprofloxacin;;;27.0531226236;31.1646433631;";QL wild-type"
Staphylococcus epidermidis;3015901550;Gentamicin;;;30.0457675035;31.19;";AG wild-type"
Staphylococcus epidermidis;3015901550;Clindamycin;;;30.7748136844;32.7526652127;";wild type"
Staphylococcus epidermidis;3015901550;Erythromycin;;;33.3099712482;34.4390662345;";wild type"
Staphylococcus epidermidis;3015901550;Fusidic acid;;;34.3052379519;37.2222825188;";FA wild-type"
Staphylococcus epidermidis;3015901550;Cefoxitin;;;30.1186457162;38.53;";BL wild-type"
Staphylococcus epidermidis;3015901550;Kanamycine;;;29.6596492023;30.66;";AG wild-type"
Staphylococcus epidermidis;3015901550;Levofloxacin;;;28.353513066;31.9598993867;";QL wild-type"
Staphylococcus epidermidis;3015901550;Linezolid;;;34.1405025057;34.3036033526;";OXD wild-type"
Staphylococcus epidermidis;3015901550;Minocyclin;;;32.9632056;34.3360345751;";TET wild-type"
Staphylococcus epidermidis;3015901550;Norfloxacin;;;26.1957477171;27.9669056478;";QL wild-type"
Staphylococcus epidermidis;3015901550;Penicillin;;;33.9714675396;41.46;";BL wild-type"
Staphylococcus epidermidis;3015901550;Rifampicin;;;39.3714891238;42.9279686583;";RIF wild-type"
Staphylococcus epidermidis;3015901550;Sulfameth./Trimethoprim;;;37.8604428209;40.53;";SXT wild-type"
Staphylococcus epidermidis;3015901550;Tetracycline;;;32.7881749322;33.7823119097;";TET wild-type"
Staphylococcus epidermidis;3015901550;Tigecycline;;;27.2170257879;27.9130742017;";TET wild-type"
Staphylococcus epidermidis;3015901550;Tobramycin;;;31.0545022512;32.16;";AG wild-type"
Staphylococcus epidermidis;3015901553;Ciprofloxacin;;24.0298014973;31.3648250402;34.0539667687;";QL wild-type"
Staphylococcus epidermidis;3015901553;Clindamycin;;;8.8241275025;6.4;";MLS"
Staphylococcus epidermidis;3015901553;Erythromycin;;20.2542892169;22.9088951149;18.2583946265;";MLS"
Staphylococcus epidermidis;3015901553;Fusidic acid;;15.1311387542;17.7162614484;15.598636259;";FA non-wild-type"
Staphylococcus epidermidis;3015901553;Cefoxitin;;19.7243868224;23.319204475;22.45;";PBP2a"
Staphylococcus epidermidis;3015901553;Levofloxacin;;24.0135537728;30.939624928;33.5378568391;";QL wild-type"
Staphylococcus epidermidis;3015901553;Linezolid;;25.6895197308;33.4669858075;31.9263113949;";OXD wild-type"
Staphylococcus epidermidis;3015901553;Minocyclin;;20.9506913681;28.2152299604;27.2068328847;";TET wild-type"
Staphylococcus epidermidis;3015901553;Norfloxacin;;21.5918432599;30.1983853046;32.0962352763;";QL wild-type"
Staphylococcus epidermidis;3015901553;Penicillin;;14.0451969869;14.8660601749;13.49;";PBP2a"
Staphylococcus epidermidis;3015901553;Rifampicin;;32.3275734493;39.5795486446;42.4994391665;";RIF wild-type"
Staphylococcus epidermidis;3015901553;Sulfameth./Trimethoprim;;20.9610015028;27.329065352;26.4;";SXT wild-type"
Staphylococcus epidermidis;3015901553;Tetracycline;;;9.6654509293;6.4;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901553;Tigecycline;;20.34143556;24.7948289185;24.1869320988;";TET wild-type"
Staphylococcus epidermidis;3015901554;Ciprofloxacin;;11.6161199994;13.906497052;14.4121630112;";QL high level resistance"
Staphylococcus epidermidis;3015901554;Gentamicin;;;15.9078914129;12.1;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901554;Fusidic acid;;;11.03;8.71;";FA non-wild-type"
Staphylococcus epidermidis;3015901554;Cefoxitin;;16.9042479868;18.3323738998;16.85;";PBP2a"
Staphylococcus epidermidis;3015901554;Kanamycine;;;12.1054666459;9.83;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901554;Levofloxacin;;13.7149969187;14.6387170961;15.6106248896;";QL high level resistance"
Staphylococcus epidermidis;3015901554;Linezolid;;21.8556924722;27.3859521795;27.3957107332;";OXD wild-type"
Staphylococcus epidermidis;3015901554;Minocyclin;;21.9325378449;23.85;23.32;";TET wild-type"
Staphylococcus epidermidis;3015901554;Norfloxacin;;;8.7739415077;8.7020513244;";QL high level resistance"
Staphylococcus epidermidis;3015901554;Penicillin;;;7.0643558687;6.4;";PBP2a"
Staphylococcus epidermidis;3015901554;Rifampicin;;28.6738517259;32.5459528303;37.6573254514;";RIF wild-type"
Staphylococcus epidermidis;3015901554;Sulfameth./Trimethoprim;;;8.7066010723;6.4;";SXT multiple mechanisms"
Staphylococcus epidermidis;3015901554;Tetracycline;;18.5963968639;21.64;22.68;";TET wild-type"
Staphylococcus epidermidis;3015901554;Tigecycline;;20.0064627638;20.85;20.98;";TET wild-type"
Staphylococcus epidermidis;3015901554;Tobramycin;;16.0520683976;19.0973431888;13.69;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901555;Ciprofloxacin;;;15.5375607043;17.9239227234;";QL high level resistance"
Staphylococcus epidermidis;3015901555;Gentamicin;;;;8.92;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901555;Fusidic acid;;;14.565145816;15;";FA non-wild-type"
Staphylococcus epidermidis;3015901555;Cefoxitin;;;18.2980759644;18.88;";PBP2a"
Staphylococcus epidermidis;3015901555;Kanamycine;6.4;6.4;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901555;Levofloxacin;;;16.3227167151;18.0382110431;";QL high level resistance"
Staphylococcus epidermidis;3015901555;Linezolid;;;29.5428149884;34.0799840013;";OXD wild-type"
Staphylococcus epidermidis;3015901555;Minocyclin;;;28.2397086897;35.6333044803;";TET wild-type"
Staphylococcus epidermidis;3015901555;Norfloxacin;;;11.730753183;14.0195003441;";QL high level resistance"
Staphylococcus epidermidis;3015901555;Penicillin;;;11.405899947;6.78;";PBP2a"
Staphylococcus epidermidis;3015901555;Rifampicin;;;35.2195393769;43.5267973156;";RIF wild-type"
Staphylococcus epidermidis;3015901555;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Staphylococcus epidermidis;3015901555;Tetracycline;;;29.9073667447;36.1743517171;";TET wild-type"
Staphylococcus epidermidis;3015901555;Tigecycline;;;26.0633657381;29.552919117;";TET wild-type"
Staphylococcus epidermidis;3015901555;Tobramycin;;;;8.71;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901561;Ciprofloxacin;;14.10076369;17.5941920711;17.381023601;";QL high level resistance"
Staphylococcus epidermidis;3015901561;Gentamicin;;9.9835292197;10.2021883289;9.02;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901561;Fusidic acid;;14.6645286975;17.1737422192;15.6859737198;";FA non-wild-type"
Staphylococcus epidermidis;3015901561;Cefoxitin;;15.6411032654;15.6964389243;12.85;";PBP2a"
Staphylococcus epidermidis;3015901561;Kanamycine;6.4;6.4;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901561;Levofloxacin;;15.6487656254;17.4972196362;16.8602176012;";QL high level resistance"
Staphylococcus epidermidis;3015901561;Linezolid;;20.7144298922;30.9801654469;30.3575862079;";OXD wild-type"
Staphylococcus epidermidis;3015901561;Minocyclin;;23.5639484909;25.8321403154;27.9472589961;";TET wild-type"
Staphylococcus epidermidis;3015901561;Norfloxacin;;10.2301277411;12.8764453572;12.2996226262;";QL high level resistance"
Staphylococcus epidermidis;3015901561;Penicillin;;8.8025692249;8.9342542774;6.4;";PBP2a"
Staphylococcus epidermidis;3015901561;Rifampicin;;27.9233637401;37.6513116349;38.6891327617;";RIF wild-type"
Staphylococcus epidermidis;3015901561;Sulfameth./Trimethoprim;;21.1180199072;28.9971956391;28.51;";SXT wild-type"
Staphylococcus epidermidis;3015901561;Tetracycline;;21.9872539077;26.6801598267;28.3204302695;";TET wild-type"
Staphylococcus epidermidis;3015901561;Tigecycline;;21.4989385115;24.0702372758;23.8203229804;";TET wild-type"
Staphylococcus epidermidis;3015901561;Tobramycin;;13.7081857005;16.7475361383;16.43;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901568;Ciprofloxacin;;19.8658552819;27.3608667466;28.9504713863;";QL wild-type"
Staphylococcus epidermidis;3015901568;Gentamicin;;21.1229697912;27.1943563218;28.32;";AG wild-type"
Staphylococcus epidermidis;3015901568;Clindamycin;;22.5604953137;31.9528651716;29.8454595428;";Efflux"
Staphylococcus epidermidis;3015901568;Erythromycin;;28.7389192281;29.7814091805;30.0924196156;";Efflux"
Staphylococcus epidermidis;3015901568;Fusidic acid;;11.7843401988;13.795686459;12.9578052326;";FA non-wild-type"
Staphylococcus epidermidis;3015901568;Cefoxitin;;23.6612936383;28.8570011898;33.32;";PBP2a"
Staphylococcus epidermidis;3015901568;Kanamycine;;21.0531682594;26.0931958037;27.43;";AG wild-type"
Staphylococcus epidermidis;3015901568;Levofloxacin;;21.9234476121;28.5186972739;30.9376771408;";QL wild-type"
Staphylococcus epidermidis;3015901568;Linezolid;;23.8968856883;31.4367813961;30.226091998;";OXD wild-type"
Staphylococcus epidermidis;3015901568;Minocyclin;;23.4082712766;29.8806553196;29.7128491111;";TET wild-type"
Staphylococcus epidermidis;3015901568;Norfloxacin;;17.450300151;25.6234750863;27.6637973688;";QL wild-type"
Staphylococcus epidermidis;3015901568;Penicillin;;19.8612939276;20.357142746;19.4;";PBP2a"
Staphylococcus epidermidis;3015901568;Rifampicin;;29.80624304;34.2286726082;38.890684613;";RIF wild-type"
Staphylococcus epidermidis;3015901568;Sulfameth./Trimethoprim;;27.4562030762;33.393388583;34.51;";SXT wild-type"
Staphylococcus epidermidis;3015901568;Tetracycline;;23.2138128811;29.7652399437;29.2401400117;";TET wild-type"
Staphylococcus epidermidis;3015901568;Tigecycline;;18.0205866275;25.7558358486;24.9993737884;";TET wild-type"
Staphylococcus epidermidis;3015901568;Tobramycin;;21.2951636199;28.1377356093;29.09;";AG wild-type"
Staphylococcus epidermidis;3015901575;Ciprofloxacin;;;16.7584356694;16.5561765799;";QL high level resistance"
Staphylococcus epidermidis;3015901575;Gentamicin;;;12.2176817477;9.7745984417;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901575;Fusidic acid;;;17.82;16.21;";FA non-wild-type"
Staphylococcus epidermidis;3015901575;Cefoxitin;;;17.9141315365;14.6477052145;";PBP2a"
Staphylococcus epidermidis;3015901575;Kanamycine;;;8.7052889863;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901575;Levofloxacin;;;16.4541656167;15.8119013111;";QL high level resistance"
Staphylococcus epidermidis;3015901575;Linezolid;;;30.478425692;30.8945817232;";OXD wild-type"
Staphylococcus epidermidis;3015901575;Minocyclin;;;29.09;29.55;";TET wild-type"
Staphylococcus epidermidis;3015901575;Norfloxacin;;;15.0786035115;10.6266523931;";QL high level resistance"
Staphylococcus epidermidis;3015901575;Penicillin;;;10.6264119929;6.4;";PBP2a"
Staphylococcus epidermidis;3015901575;Rifampicin;;;39.0368903628;40.444928112;";RIF wild-type"
Staphylococcus epidermidis;3015901575;Sulfameth./Trimethoprim;;;28.785972231;29.3237523111;";SXT wild-type"
Staphylococcus epidermidis;3015901575;Tetracycline;;;18.35;16.22;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901575;Tigecycline;;;27.82;26.2;";TET wild-type"
Staphylococcus epidermidis;3015901575;Tobramycin;;;16.1151377565;8.343903662;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901576;Ciprofloxacin;;;;8.8145062136;";QL high level resistance"
Staphylococcus epidermidis;3015901576;Gentamicin;;;14.2856935204;14.1;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901576;Fusidic acid;;;13.7459605587;15.6829657;";FA non-wild-type"
Staphylococcus epidermidis;3015901576;Cefoxitin;;;19.4180569491;20.04;";PBP2a"
Staphylococcus epidermidis;3015901576;Kanamycine;;;;9.24;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901576;Levofloxacin;;;;9.7703094938;";QL high level resistance"
Staphylococcus epidermidis;3015901576;Linezolid;;;28.5593828505;31.5438686512;";OXD wild-type"
Staphylococcus epidermidis;3015901576;Minocyclin;;;25.7616930127;33.4545712952;";TET wild-type"
Staphylococcus epidermidis;3015901576;Norfloxacin;6.4;6.4;6.4;6.3528;";QL high level resistance"
Staphylococcus epidermidis;3015901576;Penicillin;;;14.1979975602;12.05;";PBP2a"
Staphylococcus epidermidis;3015901576;Rifampicin;;;36.2365365232;43.5;";RIF wild-type"
Staphylococcus epidermidis;3015901576;Sulfameth./Trimethoprim;;;10.3068250786;11.89;";SXT multiple mechanisms"
Staphylococcus epidermidis;3015901576;Tetracycline;;;25.3664850257;35.2399054484;";TET wild-type"
Staphylococcus epidermidis;3015901576;Tigecycline;;;23.4810451284;28.4950105082;";TET wild-type"
Staphylococcus epidermidis;3015901576;Tobramycin;;;14.810564705;16.97;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901577;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Staphylococcus epidermidis;3015901577;Gentamicin;;;26.572252451;33.1;";AG wild-type"
Staphylococcus epidermidis;3015901577;Fusidic acid;;;30.2610338277;40.1511355588;";FA wild-type"
Staphylococcus epidermidis;3015901577;Cefoxitin;;;21.0293193271;21.83;";PBP2a"
Staphylococcus epidermidis;3015901577;Kanamycine;;;24.142594313;32.61;";AG wild-type"
Staphylococcus epidermidis;3015901577;Levofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Staphylococcus epidermidis;3015901577;Linezolid;;;28.325317738;36.4701398671;";OXD wild-type"
Staphylococcus epidermidis;3015901577;Minocyclin;;;23.1119900312;31.2425240827;";TET wild-type"
Staphylococcus epidermidis;3015901577;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Staphylococcus epidermidis;3015901577;Penicillin;;;13.0042444763;12.11;";PBP2a"
Staphylococcus epidermidis;3015901577;Rifampicin;;;36.7575989466;45.1691902384;";RIF wild-type"
Staphylococcus epidermidis;3015901577;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Staphylococcus epidermidis;3015901577;Tetracycline;;;22.7568612528;18.5;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901577;Tigecycline;;;24.7733301241;28.121925632;";TET wild-type"
Staphylococcus epidermidis;3015901577;Tobramycin;;;29.7104056438;34.44;";AG wild-type"
Staphylococcus epidermidis;3015901579;Ciprofloxacin;;21.5238861621;26.870277174;30.1782163755;";QL wild-type"
Staphylococcus epidermidis;3015901579;Clindamycin;;22.2469151839;29.7253256419;29.1116515623;";MLS"
Staphylococcus epidermidis;3015901579;Erythromycin;;;12;9.0191210465;";MLS"
Staphylococcus epidermidis;3015901579;Fusidic acid;;13.728;16.0248546151;14.6301690067;";FA non-wild-type"
Staphylococcus epidermidis;3015901579;Cefoxitin;;24.2595746706;28.4003547926;32.79;";PBP2a"
Staphylococcus epidermidis;3015901579;Levofloxacin;;23.4612687125;28.3320386248;30.5134621158;";QL wild-type"
Staphylococcus epidermidis;3015901579;Linezolid;;23.0736604118;30.5598834014;30.2201801451;";OXD wild-type"
Staphylococcus epidermidis;3015901579;Minocyclin;;20.0337561531;23.9420864206;25.3329087433;";TET wild-type"
Staphylococcus epidermidis;3015901579;Norfloxacin;;19.9720841977;27.0337170102;28.6039349678;";QL wild-type"
Staphylococcus epidermidis;3015901579;Penicillin;;15.8122557025;14.6662395671;12.81;";PBP2a"
Staphylococcus epidermidis;3015901579;Rifampicin;;32.0137420493;37.6085330079;39.3924816384;";RIF wild-type"
Staphylococcus epidermidis;3015901579;Sulfameth./Trimethoprim;;21.6530218565;26.1615746616;25.87;";SXT wild-type"
Staphylococcus epidermidis;3015901579;Tetracycline;;8.2537057277;9.0251549256;8.705095535;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901579;Tigecycline;;18.7968;22.9921561424;22.8806338566;";TET wild-type"
Staphylococcus epidermidis;3015901601;Ciprofloxacin;17.5953969981;23.9432654034;25.9404778099;29.2064771486;";QL wild-type"
Staphylococcus epidermidis;3015901601;Gentamicin;19.3286225728;23.4186260602;25.7514833456;26.19;";AG wild-type"
Staphylococcus epidermidis;3015901601;Clindamycin;21.3314613845;27.3887914029;27.729677313;27.4594287024;";wild type"
Staphylococcus epidermidis;3015901601;Erythromycin;21.4387506502;26.3854408947;27.4562408013;27.3022441797;";wild type"
Staphylococcus epidermidis;3015901601;Fusidic acid;21.4116206804;30.2540450592;30.8677714765;29.7916984366;";FA wild-type"
Staphylococcus epidermidis;3015901601;Cefoxitin;20.5235168916;25.6218617042;29.2172500989;32.67;";PBP2a"
Staphylococcus epidermidis;3015901601;Kanamycine;20.3576013047;23.3029618441;25.4210707482;25.67;";AG wild-type"
Staphylococcus epidermidis;3015901601;Levofloxacin;19.3575198411;24.9219141949;27.8484438055;29.4167218103;";QL wild-type"
Staphylococcus epidermidis;3015901601;Linezolid;20.5027913807;27.9450711705;28.8227285803;28.1543836366;";OXD wild-type"
Staphylococcus epidermidis;3015901601;Minocyclin;21.3748721259;25.8631706348;27.3264122575;27.056845907;";TET wild-type"
Staphylococcus epidermidis;3015901601;Norfloxacin;16.4254681468;22.5898062113;25.7503651085;26.866098024;";QL wild-type"
Staphylococcus epidermidis;3015901601;Penicillin;14.8939057604;15.3922969412;14.768360603;14.12;";PBP2a"
Staphylococcus epidermidis;3015901601;Rifampicin;28.4680149614;32.6865890907;36.4324871246;38.1096624319;";RIF wild-type"
Staphylococcus epidermidis;3015901601;Sulfameth./Trimethoprim;21.0207668747;25.7055771406;30.3448404247;31.11;";SXT wild-type"
Staphylococcus epidermidis;3015901601;Tetracycline;22.4291267775;24.7784736961;27.6373216213;27.5404927374;";TET wild-type"
Staphylococcus epidermidis;3015901601;Tigecycline;17.4687425535;22.6884754418;22.6787104023;22.3792338496;";TET wild-type"
Staphylococcus epidermidis;3015901601;Tobramycin;19.9002072271;24.5865487035;26.5042199978;27.06;";AG wild-type"
Staphylococcus epidermidis;3015901602;Ciprofloxacin;17.7600395675;22.2364683347;27.1177687759;30.4709796459;";QL wild-type"
Staphylococcus epidermidis;3015901602;Gentamicin;18.1535276572;24.129657768;24.0656972024;25.22;";AG wild-type"
Staphylococcus epidermidis;3015901602;Clindamycin;;25.9639181729;26.1703687597;26.6766714066;";wild type"
Staphylococcus epidermidis;3015901602;Erythromycin;;26.5112484708;26.2904317051;26.6577046778;";wild type"
Staphylococcus epidermidis;3015901602;Fusidic acid;;27.9580656123;27.7364801852;28.4444838981;";FA wild-type"
Staphylococcus epidermidis;3015901602;Cefoxitin;20.8634174152;25.1216597096;29.2226519703;32.26;";PBP2a"
Staphylococcus epidermidis;3015901602;Kanamycine;18.4936475321;23.1010059735;25.2396143775;25.54;";AG wild-type"
Staphylococcus epidermidis;3015901602;Levofloxacin;18.8264395529;24.035867256;28.4368727851;30.8683632905;";QL wild-type"
Staphylococcus epidermidis;3015901602;Linezolid;21.6851213434;25.7513306164;27.0263331204;25.4498207219;";OXD wild-type"
Staphylococcus epidermidis;3015901602;Minocyclin;;22.7981214063;23.3006812573;24.0353675438;";TET wild-type"
Staphylococcus epidermidis;3015901602;Norfloxacin;16.207880039;22.3521763801;26.356564417;27.7543153697;";QL wild-type"
Staphylococcus epidermidis;3015901602;Penicillin;14.7114103634;14.7357734908;14.5380401414;14.21;";PBP2a"
Staphylococcus epidermidis;3015901602;Rifampicin;25.8785183625;31.300336864;34.4901611543;36.8709819898;";RIF wild-type"
Staphylococcus epidermidis;3015901602;Sulfameth./Trimethoprim;20.2589685029;26.1953073312;31.0394019107;31.95;";SXT wild-type"
Staphylococcus epidermidis;3015901602;Tetracycline;;8.7027075979;8.6001889689;6.4;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901602;Tigecycline;;19.7516024315;20.0173306021;20.1506872386;";TET wild-type"
Staphylococcus epidermidis;3015901602;Tobramycin;17.2672146034;24.05414553;26.1810360601;26.5;";AG wild-type"
Staphylococcus epidermidis;3015901603;Ciprofloxacin;;19.2933251877;29.671375442;34.5624042587;";QL wild-type"
Staphylococcus epidermidis;3015901603;Gentamicin;;21.9069102522;27.7872671152;28.8045496797;";AG wild-type"
Staphylococcus epidermidis;3015901603;Clindamycin;;19.7429642516;32.0686761588;30.9212893963;";Efflux"
Staphylococcus epidermidis;3015901603;Erythromycin;;;11.1516801013;6.4;";Efflux"
Staphylococcus epidermidis;3015901603;Fusidic acid;;;8.7091237325;6.4;";FA non-wild-type"
Staphylococcus epidermidis;3015901603;Cefoxitin;;23.3433929462;29.376839709;35.1032868159;";PBP2a"
Staphylococcus epidermidis;3015901603;Kanamycine;;21.1542921602;28.0627675004;28.9270179345;";AG wild-type"
Staphylococcus epidermidis;3015901603;Levofloxacin;;20.8064829897;30.7589973867;34.8201188288;";QL wild-type"
Staphylococcus epidermidis;3015901603;Linezolid;;22.3294689592;32.1963630827;30.9805329059;";OXD wild-type"
Staphylococcus epidermidis;3015901603;Minocyclin;;19.6931967461;27.6482085308;26.3801937305;";TET wild-type"
Staphylococcus epidermidis;3015901603;Norfloxacin;;17.6349628727;28.1569652714;30.6615115525;";QL wild-type"
Staphylococcus epidermidis;3015901603;Penicillin;;14.4460838596;15.8050466178;14.8666205272;";PBP2a"
Staphylococcus epidermidis;3015901603;Rifampicin;;28.5901639701;37.7996235092;41.0235830358;";RIF wild-type"
Staphylococcus epidermidis;3015901603;Sulfameth./Trimethoprim;;17.6242888401;27.8740661206;27.7169027182;";SXT wild-type"
Staphylococcus epidermidis;3015901603;Tetracycline;;;8.7082167148;6.4;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901603;Tigecycline;;15.7896720473;25.2031603844;22.9135441404;";TET wild-type"
Staphylococcus epidermidis;3015901603;Tobramycin;;21.8345716331;29.2245305109;29.9410380059;";AG wild-type"
Staphylococcus epidermidis;3015901604;Ciprofloxacin;;14.2106567786;18.7623041581;19.3147297905;";QL high level resistance"
Staphylococcus epidermidis;3015901604;Gentamicin;;10.9825269223;12.3089657818;6.3528;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901604;Fusidic acid;;16.9816653318;18.8991721193;17.6932948798;";FA non-wild-type"
Staphylococcus epidermidis;3015901604;Cefoxitin;;14.8784554037;14.7562815613;9.8802980299;";PBP2a"
Staphylococcus epidermidis;3015901604;Kanamycine;6.4;6.4;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901604;Levofloxacin;;15.1841086614;17.0916175575;17.7992275922;";QL high level resistance"
Staphylococcus epidermidis;3015901604;Linezolid;;26.0710660035;29.913941851;28.0796388075;";OXD wild-type"
Staphylococcus epidermidis;3015901604;Minocyclin;;24.5809944925;26.9065306743;28.0937851061;";TET wild-type"
Staphylococcus epidermidis;3015901604;Norfloxacin;;12.8125703276;14.2323822127;13.7949005022;";QL high level resistance"
Staphylococcus epidermidis;3015901604;Penicillin;6.4;6.4;6.4;6.4;";PBP2a"
Staphylococcus epidermidis;3015901604;Rifampicin;;31.126932287;36.7478084205;37.580953199;";RIF wild-type"
Staphylococcus epidermidis;3015901604;Sulfameth./Trimethoprim;;21.4162423595;26.8723593807;27.1864916525;";SXT wild-type"
Staphylococcus epidermidis;3015901604;Tetracycline;;16.8373231127;14.6332837177;14.4293877418;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901604;Tigecycline;;20.7871796182;23.8608896889;23.8441682439;";TET wild-type"
Staphylococcus epidermidis;3015901604;Tobramycin;;11.5902915511;10.2958646145;6.3528;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901605;Ciprofloxacin;;12.7037502242;16.2218375583;16.1070189341;";QL high level resistance"
Staphylococcus epidermidis;3015901605;Gentamicin;;22.3199158708;26.7961663423;27.62;";AG wild-type"
Staphylococcus epidermidis;3015901605;Fusidic acid;;29.3767356771;32.7045675895;32.1676892126;";FA wild-type"
Staphylococcus epidermidis;3015901605;Cefoxitin;;15.0109016385;14.7473586657;11.77;";PBP2a"
Staphylococcus epidermidis;3015901605;Kanamycine;;20.8864547264;26.2559030531;27.31;";AG wild-type"
Staphylococcus epidermidis;3015901605;Levofloxacin;;11.7887159606;14.9555277591;14.4180782632;";QL high level resistance"
Staphylococcus epidermidis;3015901605;Linezolid;;25.9585442304;30.2905993741;29.4824145146;";OXD wild-type"
Staphylococcus epidermidis;3015901605;Minocyclin;;26.2513720236;28.4518713713;28.0117452837;";TET wild-type"
Staphylococcus epidermidis;3015901605;Norfloxacin;;;8.7019857923;8.7073768114;";QL high level resistance"
Staphylococcus epidermidis;3015901605;Penicillin;;;8.7038740888;6.4;";PBP2a"
Staphylococcus epidermidis;3015901605;Rifampicin;;31.1677465287;38.0269025124;38.8947401301;";RIF wild-type"
Staphylococcus epidermidis;3015901605;Sulfameth./Trimethoprim;;23.8845747578;28.2001385259;28.16;";SXT wild-type"
Staphylococcus epidermidis;3015901605;Tetracycline;;9.9730520745;9.0610311554;8.8320403374;";TET efflux pumps NOT (tetB)"
Staphylococcus epidermidis;3015901605;Tigecycline;;19.4712483668;24.0753770326;23.4489674712;";TET wild-type"
Staphylococcus epidermidis;3015901605;Tobramycin;;23.9547961494;27.9274565399;28.37;";AG wild-type"
Staphylococcus epidermidis;3015901606;Ciprofloxacin;6.4;6.4;6.3528;6.4;";QL high level resistance"
Staphylococcus epidermidis;3015901606;Gentamicin;6.4;6.3528;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901606;Fusidic acid;;24.8168987071;27.8003087731;28.8497275008;";FA wild-type"
Staphylococcus epidermidis;3015901606;Cefoxitin;6.4;9.0108734316;6.3528;6.4;";PBP2a"
Staphylococcus epidermidis;3015901606;Kanamycine;6.4;6.3528;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901606;Levofloxacin;;9.3049420675;10.3032486704;10.5042847251;";QL high level resistance"
Staphylococcus epidermidis;3015901606;Linezolid;;24.4321980346;27.0204058758;25.9682161574;";OXD wild-type"
Staphylococcus epidermidis;3015901606;Minocyclin;;19.4925701045;22.875635042;24.268800327;";TET wild-type"
Staphylococcus epidermidis;3015901606;Norfloxacin;;;7.282572908;6.4;";QL high level resistance"
Staphylococcus epidermidis;3015901606;Penicillin;6.4;6.3528;6.4;6.4;";PBP2a"
Staphylococcus epidermidis;3015901606;Rifampicin;;32.0763367884;35.9876453905;37.8837281557;";RIF wild-type"
Staphylococcus epidermidis;3015901606;Sulfameth./Trimethoprim;6.4;6.4;6.3528;6.4;";SXT multiple mechanisms"
Staphylococcus epidermidis;3015901606;Tetracycline;;20.8881231096;22.03700712;23.615513297;";TET wild-type"
Staphylococcus epidermidis;3015901606;Tigecycline;;18.5874749054;19.7044806859;21.9346820035;";TET wild-type"
Staphylococcus epidermidis;3015901606;Tobramycin;;;8.6041429143;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901607;Ciprofloxacin;;;14.1197273477;13.6829262479;";QL high level resistance"
Staphylococcus epidermidis;3015901607;Gentamicin;;7.9677281881;7.9517921904;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901607;Fusidic acid;;13.6927208224;14.1304017695;12.3081848622;";FA non-wild-type"
Staphylococcus epidermidis;3015901607;Cefoxitin;;11.8819944992;14.1064715915;7.63;";PBP2a"
Staphylococcus epidermidis;3015901607;Kanamycine;6.4;6.4;6.4;6.4;";AG multiple mechanisms"
Staphylococcus epidermidis;3015901607;Levofloxacin;;10.3650851458;14.7511709326;14.5534908963;";QL high level resistance"
Staphylococcus epidermidis;3015901607;Linezolid;;24.8665018046;30.9659525393;29.471891228;";OXD wild-type"
