organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Staphylococcus aureus;2014429944;Minocyclin;22;21;23;24;";wild-type"
Staphylococcus aureus;2014429944;Norfloxacin;16;18;20;20;";wild-type"
Staphylococcus aureus;2014429944;Penicillin;20;24;31;32;";wild-type"
Staphylococcus aureus;2014429944;Rifampicin;24;25;28;27;";wild-type"
Staphylococcus aureus;2014429944;Tetracycline;22;22;23;25;";wild-type"
Staphylococcus aureus;2014429944;Tobramycin;18;19;20;20;";wild-type"
Staphylococcus aureus;2014430883;Ciprofloxacin;19;22;26;25;";wild-type"
Staphylococcus aureus;2014430883;Gentamicin;19;21;22;22;";wild-type"
Staphylococcus aureus;2014430883;Fusidic acid;23;27;29;29;";wild-type"
Staphylococcus aureus;2014430883;Cefoxitin;23;24;29;30;";wild-type"
Staphylococcus aureus;2014430883;Kanamycine;19;21;22;23;";wild-type"
Staphylococcus aureus;2014430883;Levofloxacin;21;23;27;28;";wild-type"
Staphylococcus aureus;2014430883;Linezolid;23;25;26;25;";wild-type"
Staphylococcus aureus;2014430883;Minocyclin;26;25;26;27;";wild-type"
Staphylococcus aureus;2014430883;Norfloxacin;16;20;23;24;";wild-type"
Staphylococcus aureus;2014430883;Penicillin;20;23;29;31;";wild-type"
Staphylococcus aureus;2014430883;Rifampicin;25;29;34;34;";wild-type"
Staphylococcus aureus;2014430883;Tetracycline;23;24;27;27;";wild-type"
Staphylococcus aureus;2014430883;Tobramycin;20;22;23;23;";wild-type"
Staphylococcus aureus;2014434311;Ciprofloxacin;18;22;22;22;";wild-type"
Staphylococcus aureus;2014434311;Gentamicin;18;20;20;21;";wild-type"
Staphylococcus aureus;2014434311;Fusidic acid;26;27;27;27;";wild-type"
Staphylococcus aureus;2014434311;Cefoxitin;21;24;29;30;";wild-type"
Staphylococcus aureus;2014434311;Kanamycine;19;21;21;21;";wild-type"
Staphylococcus aureus;2014434311;Levofloxacin;20;24;26;25;";wild-type"
Staphylococcus aureus;2014434311;Linezolid;23;24;24;22;";wild-type"
Staphylococcus aureus;2014434311;Minocyclin;25;25;25;26;";wild-type"
Staphylococcus aureus;2014434311;Norfloxacin;18;20;22;22;";wild-type"
Staphylococcus aureus;2014434311;Penicillin;20;23;30;31;";wild-type"
Staphylococcus aureus;2014434311;Rifampicin;24;26;27;28;";wild-type"
Staphylococcus aureus;2014434311;Tetracycline;26;25;26;26;";wild-type"
Staphylococcus aureus;2014434311;Tobramycin;20;21;22;22;";wild-type"
Staphylococcus aureus;2014434385;Ciprofloxacin;16;17;20;21;";wild-type"
Staphylococcus aureus;2014434385;Gentamicin;18;19;20;21;";wild-type"
Staphylococcus aureus;2014434385;Fusidic acid;22;23;24;25;";wild-type"
Staphylococcus aureus;2014434385;Kanamycine;20;21;21;22;";wild-type"
Staphylococcus aureus;2014434385;Levofloxacin;17;19;24;24;";wild-type"
Staphylococcus aureus;2014434385;Linezolid;21;21;21;22;";wild-type"
Staphylococcus aureus;2014434385;Minocyclin;22;22;23;25;";wild-type"
Staphylococcus aureus;2014434385;Norfloxacin;16;18;21;22;";wild-type"
Staphylococcus aureus;2014434385;Penicillin;16;17;16;16;";blaZ Penicillinase"
Staphylococcus aureus;2014434385;Rifampicin;25;26;28;29;";wild-type"
Staphylococcus aureus;2014434385;Tetracycline;21;22;24;25;";wild-type"
Staphylococcus aureus;2014434385;Tobramycin;20;21;22;22;";wild-type"
Staphylococcus aureus;2014435194;Ciprofloxacin;19;22;24;23;";wild-type"
Staphylococcus aureus;2014435194;Gentamicin;20;20;22;20;";wild-type"
Staphylococcus aureus;2014435194;Fusidic acid;22;21;23;23;";non-wild-type"
Staphylococcus aureus;2014435194;Cefoxitin;21;24;29;30;";wild-type"
Staphylococcus aureus;2014435194;Kanamycine;18;19;20;20;";wild-type"
Staphylococcus aureus;2014435194;Levofloxacin;21;23;26;25;";wild-type"
Staphylococcus aureus;2014435194;Linezolid;20;21;21;20;";wild-type"
Staphylococcus aureus;2014435194;Minocyclin;20;23;23;23;";wild-type"
Staphylococcus aureus;2014435194;Norfloxacin;18;20;22;21;";wild-type"
Staphylococcus aureus;2014435194;Penicillin;19;22;28;30;";wild-type"
Staphylococcus aureus;2014435194;Rifampicin;24;27;26;27;";wild-type"
Staphylococcus aureus;2014435194;Tetracycline;22;23;23;23;";wild-type"
Staphylococcus aureus;2014435194;Tobramycin;18;20;21;22;";wild-type"
Staphylococcus aureus;2014435562;Ciprofloxacin;17;19;24;25;";wild-type"
Staphylococcus aureus;2014435562;Gentamicin;19;20;20;21;";wild-type"
Staphylococcus aureus;2014435562;Fusidic acid;24;24;26;27;";wild-type"
Staphylococcus aureus;2014435562;Cefoxitin;21;24;28;29;";wild-type"
Staphylococcus aureus;2014435562;Kanamycine;18;19;20;20;";wild-type"
Staphylococcus aureus;2014435562;Levofloxacin;19;21;26;26;";wild-type"
Staphylococcus aureus;2014435562;Linezolid;23;23;24;22;";wild-type"
Staphylococcus aureus;2014435562;Minocyclin;22;23;24;25;";wild-type"
Staphylococcus aureus;2014435562;Norfloxacin;15;19;22;23;";wild-type"
Staphylococcus aureus;2014435562;Penicillin;20;22;27;29;";wild-type"
Staphylococcus aureus;2014435562;Rifampicin;26;27;31;31;";wild-type"
Staphylococcus aureus;2014435562;Tetracycline;21;23;25;25;";wild-type"
Staphylococcus aureus;2014435562;Tobramycin;19;20;21;21;";wild-type"
Staphylococcus aureus;2014437110;Ciprofloxacin;19;21;24;24;";wild-type"
Staphylococcus aureus;2014437110;Gentamicin;18;19;20;21;";wild-type"
Staphylococcus aureus;2014437110;Fusidic acid;23;27;28;28;";wild-type"
Staphylococcus aureus;2014437110;Cefoxitin;21;24;29;30;";wild-type"
Staphylococcus aureus;2014437110;Kanamycine;19;20;22;22;";wild-type"
Staphylococcus aureus;2014437110;Levofloxacin;21;22;26;27;";wild-type"
Staphylococcus aureus;2014437110;Linezolid;24;24;24;24;";wild-type"
Staphylococcus aureus;2014437110;Minocyclin;21;24;26;27;";wild-type"
Staphylococcus aureus;2014437110;Norfloxacin;18;20;23;23;";wild-type"
Staphylococcus aureus;2014437110;Penicillin;19;22;30;29;";wild-type"
Staphylococcus aureus;2014437110;Rifampicin;28;28;30;30;";wild-type"
Staphylococcus aureus;2014437110;Tetracycline;24;25;26;28;";wild-type"
Staphylococcus aureus;2014437110;Tobramycin;18;21;22;22;";wild-type"
Staphylococcus aureus;2015100227;Ciprofloxacin;20;22;24;25;";wild-type"
Staphylococcus aureus;2015100227;Gentamicin;19;20;20;21;";wild-type"
Staphylococcus aureus;2015100227;Clindamycin;24;25;24;25;";iMLS"
Staphylococcus aureus;2015100227;Erythromycin;10;10;7;6;";iMLS"
Staphylococcus aureus;2015100227;Fusidic acid;24;25;29;28;";wild-type"
Staphylococcus aureus;2015100227;Cefoxitin;13;13;13;12;";PBP2a"
Staphylococcus aureus;2015100227;Kanamycine;7;6;6;6;";APH(3')"
Staphylococcus aureus;2015100227;Levofloxacin;22;24;26;27;";wild-type"
Staphylococcus aureus;2015100227;Linezolid;23;24;24;24;";wild-type"
Staphylococcus aureus;2015100227;Minocyclin;22;22;23;23;";wild-type"
Staphylococcus aureus;2015100227;Norfloxacin;19;21;23;24;";wild-type"
Staphylococcus aureus;2015100227;Penicillin;6;6;6;6;";PBP2a"
Staphylococcus aureus;2015100227;Rifampicin;27;29;31;31;";wild-type"
Staphylococcus aureus;2015100227;Sulfameth./Trimethoprim;24;9;30;30;";wild-type"
Staphylococcus aureus;2015100227;Tetracycline;13;13;12;11;";non-tetB-efflux"
Staphylococcus aureus;2015100227;Tobramycin;19;20;20;20;";wild-type"
Staphylococcus aureus;2015250807;Ciprofloxacin;6;6;6;6;";high level resistance"
Staphylococcus aureus;2015250807;Gentamicin;19;20;21;21;";wild-type"
Staphylococcus aureus;2015250807;Clindamycin;23;23;24;25;";wild-type"
Staphylococcus aureus;2015250807;Erythromycin;23;23;24;24;";wild-type"
Staphylococcus aureus;2015250807;Fusidic acid;26;27;28;27;";wild-type"
Staphylococcus aureus;2015250807;Cefoxitin;7;9;6;6;";PBP2a"
Staphylococcus aureus;2015250807;Kanamycine;19;20;20;21;";wild-type"
Staphylococcus aureus;2015250807;Levofloxacin;7;6;6;6;";high level resistance"
Staphylococcus aureus;2015250807;Linezolid;23;23;23;22;";wild-type"
Staphylococcus aureus;2015250807;Minocyclin;23;23;24;24;";wild-type"
Staphylococcus aureus;2015250807;Norfloxacin;7;6;6;6;";high level resistance"
Staphylococcus aureus;2015250807;Penicillin;7;6;6;6;";PBP2a"
Staphylococcus aureus;2015250807;Rifampicin;27;27;27;28;";wild-type"
Staphylococcus aureus;2015250807;Sulfameth./Trimethoprim;25;27;32;32;";wild-type"
Staphylococcus aureus;2015250807;Tetracycline;22;24;24;24;";wild-type"
Staphylococcus aureus;2015250807;Tobramycin;19;20;21;21;";wild-type"
Staphylococcus aureus;2015250861;Ciprofloxacin;6;6;6;6;";high level resistance"
Staphylococcus aureus;2015250861;Gentamicin;17;19;20;20;";wild-type"
Staphylococcus aureus;2015250861;Clindamycin;6;6;7;6;";cMLS"
Staphylococcus aureus;2015250861;Erythromycin;6;7;6;6;";cMLS"
Staphylococcus aureus;2015250861;Fusidic acid;;25;26;27;";wild-type"
Staphylococcus aureus;2015250861;Kanamycine;;9;8;6;";ANT(4')/APH(3')"
Staphylococcus aureus;2015250861;Levofloxacin;6;7;6;6;";high level resistance"
Staphylococcus aureus;2015250861;Linezolid;;25;26;25;";wild-type"
Staphylococcus aureus;2015250861;Minocyclin;;23;25;26;";wild-type"
Staphylococcus aureus;2015250861;Norfloxacin;6;6;6;6;";high level resistance"
Staphylococcus aureus;2015250861;Rifampicin;23;28;30;31;";wild-type"
Staphylococcus aureus;2015250861;Sulfameth./Trimethoprim;19;26;29;32;";wild-type"
Staphylococcus aureus;2015250861;Tetracycline;;25;26;27;";wild-type"
Staphylococcus aureus;2015250861;Tobramycin;6;6;6;6;";ANT(4')/APH(3')"
Staphylococcus aureus;2015251187;Ciprofloxacin;17;20;25;26;";wild-type"
Staphylococcus aureus;2015251187;Gentamicin;19;20;21;21;";wild-type"
Staphylococcus aureus;2015251187;Fusidic acid;26;27;28;29;";wild-type"
Staphylococcus aureus;2015251187;Cefoxitin;21;25;28;28;";wild-type"
Staphylococcus aureus;2015251187;Kanamycine;19;20;21;21;";wild-type"
Staphylococcus aureus;2015251187;Levofloxacin;19;21;26;26;";wild-type"
Staphylococcus aureus;2015251187;Linezolid;24;25;24;24;";wild-type"
Staphylococcus aureus;2015251187;Minocyclin;22;23;24;24;";wild-type"
Staphylococcus aureus;2015251187;Norfloxacin;17;19;23;24;";wild-type"
Staphylococcus aureus;2015251187;Penicillin;19;22;29;30;";wild-type"
Staphylococcus aureus;2015251187;Rifampicin;26;29;31;31;";wild-type"
Staphylococcus aureus;2015251187;Tetracycline;23;24;25;26;";wild-type"
Staphylococcus aureus;2015251187;Tobramycin;20;21;22;22;";wild-type"
Staphylococcus aureus;2015252525;Ciprofloxacin;6;7;6;6;";high level resistance"
Staphylococcus aureus;2015252525;Gentamicin;17;19;19;19;";wild-type"
Staphylococcus aureus;2015252525;Clindamycin;6;7;6;6;";cMLS"
Staphylococcus aureus;2015252525;Erythromycin;6;6;6;6;";cMLS"
Staphylococcus aureus;2015252525;Fusidic acid;;30;30;29;";wild-type"
Staphylococcus aureus;2015252525;Kanamycine;16;19;20;20;";wild-type"
Staphylococcus aureus;2015252525;Levofloxacin;6;7;6;6;";high level resistance"
Staphylococcus aureus;2015252525;Linezolid;;24;26;24;";wild-type"
Staphylococcus aureus;2015252525;Minocyclin;;23;25;25;";wild-type"
Staphylococcus aureus;2015252525;Norfloxacin;6;6;6;6;";high level resistance"
Staphylococcus aureus;2015252525;Rifampicin;;30;31;31;";wild-type"
Staphylococcus aureus;2015252525;Sulfameth./Trimethoprim;;27;30;30;";wild-type"
Staphylococcus aureus;2015252525;Tetracycline;;24;26;26;";wild-type"
Staphylococcus aureus;2015252525;Tobramycin;16;19;20;20;";wild-type"
Staphylococcus aureus;2015253383;Ciprofloxacin;15;17;17;16;";low level resistance"
Staphylococcus aureus;2015253383;Gentamicin;19;21;22;22;";wild-type"
Staphylococcus aureus;2015253383;Fusidic acid;21;24;27;26;";wild-type"
Staphylococcus aureus;2015253383;Cefoxitin;22;25;29;31;";wild-type"
Staphylococcus aureus;2015253383;Kanamycine;18;21;22;22;";wild-type"
Staphylococcus aureus;2015253383;Levofloxacin;21;22;23;23;";low level resistance"
Staphylococcus aureus;2015253383;Linezolid;20;24;25;24;";wild-type"
Staphylococcus aureus;2015253383;Minocyclin;22;24;27;28;";wild-type"
Staphylococcus aureus;2015253383;Norfloxacin;12;13;12;11;";low level resistance"
Staphylococcus aureus;2015253383;Penicillin;20;24;29;32;";wild-type"
Staphylococcus aureus;2015253383;Rifampicin;25;28;29;30;";wild-type"
Staphylococcus aureus;2015253383;Tetracycline;21;23;27;27;";wild-type"
Staphylococcus aureus;2015253383;Tobramycin;19;21;22;22;";wild-type"
Staphylococcus aureus;2015253876;Ciprofloxacin;18;21;28;27;";wild-type"
Staphylococcus aureus;2015253876;Gentamicin;18;19;20;21;";wild-type"
Staphylococcus aureus;2015253876;Fusidic acid;25;25;28;28;";wild-type"
Staphylococcus aureus;2015253876;Cefoxitin;21;25;29;29;";wild-type"
Staphylococcus aureus;2015253876;Kanamycine;20;20;21;21;";wild-type"
Staphylococcus aureus;2015253876;Levofloxacin;19;22;27;28;";wild-type"
Staphylococcus aureus;2015253876;Linezolid;24;24;25;24;";wild-type"
Staphylococcus aureus;2015253876;Minocyclin;24;24;25;26;";wild-type"
Staphylococcus aureus;2015253876;Norfloxacin;18;21;25;28;";wild-type"
Staphylococcus aureus;2015253876;Penicillin;19;22;30;31;";wild-type"
Staphylococcus aureus;2015253876;Rifampicin;25;26;28;28;";wild-type"
Staphylococcus aureus;2015253876;Tetracycline;24;24;25;27;";wild-type"
Staphylococcus aureus;2015253876;Tobramycin;18;21;21;21;";wild-type"
Staphylococcus aureus;2015253908;Ciprofloxacin;18;19;21;22;";wild-type"
Staphylococcus aureus;2015253908;Gentamicin;19;20;21;21;";wild-type"
Staphylococcus aureus;2015253908;Fusidic acid;26;27;28;29;";wild-type"
Staphylococcus aureus;2015253908;Kanamycine;19;20;21;21;";wild-type"
Staphylococcus aureus;2015253908;Levofloxacin;18;21;22;22;";wild-type"
Staphylococcus aureus;2015253908;Linezolid;24;25;24;23;";wild-type"
Staphylococcus aureus;2015253908;Minocyclin;24;24;25;26;";wild-type"
Staphylococcus aureus;2015253908;Norfloxacin;17;18;20;20;";wild-type"
Staphylococcus aureus;2015253908;Penicillin;18;18;18;18;";blaZ Penicillinase"
Staphylococcus aureus;2015253908;Rifampicin;26;27;28;28;";wild-type"
Staphylococcus aureus;2015253908;Tetracycline;23;23;25;27;";wild-type"
Staphylococcus aureus;2015253908;Tobramycin;20;21;21;22;";wild-type"
Staphylococcus aureus;2015254959;Ciprofloxacin;6;7;6;6;";high level resistance"
Staphylococcus aureus;2015254959;Gentamicin;19;19;19;20;";wild-type"
Staphylococcus aureus;2015254959;Clindamycin;6;7;6;6;";cMLS"
Staphylococcus aureus;2015254959;Erythromycin;6;20;6;6;";cMLS"
Staphylococcus aureus;2015254959;Fusidic acid;;24;26;26;";wild-type"
Staphylococcus aureus;2015254959;Cefoxitin;20;25;28;28;";wild-type"
Staphylococcus aureus;2015254959;Kanamycine;18;20;20;20;";wild-type"
Staphylococcus aureus;2015254959;Levofloxacin;6;7;6;6;";high level resistance"
Staphylococcus aureus;2015254959;Linezolid;;22;24;24;";wild-type"
Staphylococcus aureus;2015254959;Minocyclin;;23;26;26;";wild-type"
Staphylococcus aureus;2015254959;Norfloxacin;6;7;6;6;";high level resistance"
Staphylococcus aureus;2015254959;Penicillin;19;22;29;31;";wild-type"
Staphylococcus aureus;2015254959;Rifampicin;25;27;29;30;";wild-type"
Staphylococcus aureus;2015254959;Sulfameth./Trimethoprim;;23;29;32;";wild-type"
Staphylococcus aureus;2015254959;Tetracycline;;25;28;27;";wild-type"
Staphylococcus aureus;2015254959;Tobramycin;;18;20;20;";wild-type"
Staphylococcus aureus;2015254997;Ciprofloxacin;17;21;24;24;";wild-type"
Staphylococcus aureus;2015254997;Gentamicin;19;21;21;21;";wild-type"
Staphylococcus aureus;2015254997;Clindamycin;;26;26;28;";iMLS"
Staphylococcus aureus;2015254997;Erythromycin;6;12;6;6;";iMLS"
Staphylococcus aureus;2015254997;Fusidic acid;;31;31;31;";wild-type"
Staphylococcus aureus;2015254997;Kanamycine;19;22;22;22;";wild-type"
Staphylococcus aureus;2015254997;Levofloxacin;;22;24;25;";wild-type"
Staphylococcus aureus;2015254997;Linezolid;;28;27;26;";wild-type"
Staphylococcus aureus;2015254997;Minocyclin;;29;29;30;";wild-type"
Staphylococcus aureus;2015254997;Norfloxacin;15;20;22;23;";wild-type"
Staphylococcus aureus;2015254997;Penicillin;12;13;12;12;";blaZ Penicillinase"
Staphylococcus aureus;2015254997;Rifampicin;25;31;31;32;";wild-type"
Staphylococcus aureus;2015254997;Sulfameth./Trimethoprim;;29;31;31;";wild-type"
Staphylococcus aureus;2015254997;Tetracycline;;28;29;29;";wild-type"
Staphylococcus aureus;2015254997;Tobramycin;17;22;22;22;";wild-type"
Staphylococcus aureus;2015255608;Ciprofloxacin;7;7;6;6;";high level resistance"
Staphylococcus aureus;2015255608;Gentamicin;18;19;20;20;";wild-type"
Staphylococcus aureus;2015255608;Fusidic acid;24;26;28;27;";wild-type"
Staphylococcus aureus;2015255608;Kanamycine;6;6;6;6;";APH(3')"
Staphylococcus aureus;2015255608;Levofloxacin;9;10;12;10;";high level resistance"
Staphylococcus aureus;2015255608;Linezolid;17;20;22;23;";wild-type"
Staphylococcus aureus;2015255608;Minocyclin;22;22;24;25;";wild-type"
Staphylococcus aureus;2015255608;Norfloxacin;7;7;6;6;";high level resistance"
Staphylococcus aureus;2015255608;Penicillin;9;10;9;9;";blaZ Penicillinase"
Staphylococcus aureus;2015255608;Rifampicin;26;29;31;30;";wild-type"
Staphylococcus aureus;2015255608;Sulfameth./Trimethoprim;20;23;27;27;";wild-type"
Staphylococcus aureus;2015255608;Tetracycline;9;11;10;10;";non-tetB-efflux"
Staphylococcus aureus;2015255608;Tobramycin;18;19;19;19;";wild-type"
Staphylococcus aureus;2015255783;Ciprofloxacin;7;7;6;6;";high level resistance"
Staphylococcus aureus;2015255783;Gentamicin;18;19;20;21;";wild-type"
Staphylococcus aureus;2015255783;Clindamycin;16;23;24;24;";iMLS"
Staphylococcus aureus;2015255783;Erythromycin;;23;23;24;";iMLS"
Staphylococcus aureus;2015255783;Fusidic acid;19;25;28;27;";wild-type"
Staphylococcus aureus;2015255783;Kanamycine;16;20;20;21;";wild-type"
Staphylococcus aureus;2015255783;Levofloxacin;10;12;11;11;";high level resistance"
Staphylococcus aureus;2015255783;Linezolid;20;22;23;23;";wild-type"
Staphylococcus aureus;2015255783;Minocyclin;20;20;24;25;";wild-type"
Staphylococcus aureus;2015255783;Norfloxacin;7;7;6;6;";high level resistance"
Staphylococcus aureus;2015255783;Penicillin;9;10;10;9;";blaZ Penicillinase"
Staphylococcus aureus;2015255783;Rifampicin;24;27;29;31;";wild-type"
Staphylococcus aureus;2015255783;Sulfameth./Trimethoprim;22;24;31;32;";wild-type"
Staphylococcus aureus;2015255783;Tetracycline;19;24;26;26;";wild-type"
Staphylococcus aureus;2015255783;Tobramycin;19;19;20;21;";wild-type"
Staphylococcus aureus;2015310099;Ciprofloxacin;17;20;23;23;";wild-type"
Staphylococcus aureus;2015310099;Gentamicin;17;20;21;21;";wild-type"
Staphylococcus aureus;2015310099;Clindamycin;;26;26;26;";wild-type"
Staphylococcus aureus;2015310099;Erythromycin;;24;25;25;";wild-type"
Staphylococcus aureus;2015310099;Fusidic acid;;27;28;28;";wild-type"
Staphylococcus aureus;2015310099;Cefoxitin;12;14;13;13;";PBP2a"
Staphylococcus aureus;2015310099;Kanamycine;17;20;21;21;";wild-type"
Staphylococcus aureus;2015310099;Levofloxacin;19;23;25;25;";wild-type"
Staphylococcus aureus;2015310099;Linezolid;;24;25;24;";wild-type"
Staphylococcus aureus;2015310099;Minocyclin;;23;26;26;";wild-type"
Staphylococcus aureus;2015310099;Norfloxacin;15;20;22;21;";wild-type"
Staphylococcus aureus;2015310099;Penicillin;6;7;6;6;";PBP2a"
Staphylococcus aureus;2015310099;Rifampicin;26;30;34;34;";wild-type"
Staphylococcus aureus;2015310099;Sulfameth./Trimethoprim;;29;31;31;";wild-type"
Staphylococcus aureus;2015310099;Tetracycline;;26;27;27;";wild-type"
Staphylococcus aureus;2015310099;Tobramycin;18;20;21;21;";wild-type"
Staphylococcus aureus;2015404469;Ciprofloxacin;18;20;22;23;";wild-type"
Staphylococcus aureus;2015404469;Gentamicin;19;19;20;20;";wild-type"
Staphylococcus aureus;2015404469;Clindamycin;24;25;26;26;";iMLS"
Staphylococcus aureus;2015404469;Erythromycin;7;7;6;6;";iMLS"
Staphylococcus aureus;2015404469;Fusidic acid;24;28;29;28;";wild-type"
Staphylococcus aureus;2015404469;Kanamycine;19;19;20;20;";wild-type"
Staphylococcus aureus;2015404469;Levofloxacin;20;22;24;25;";wild-type"
Staphylococcus aureus;2015404469;Linezolid;24;27;24;23;";wild-type"
Staphylococcus aureus;2015404469;Minocyclin;20;24;25;25;";wild-type"
Staphylococcus aureus;2015404469;Norfloxacin;17;19;22;22;";wild-type"
Staphylococcus aureus;2015404469;Penicillin;11;10;9;9;";blaZ Penicillinase"
Staphylococcus aureus;2015404469;Rifampicin;24;29;29;29;";wild-type"
Staphylococcus aureus;2015404469;Sulfameth./Trimethoprim;23;26;30;30;";wild-type"
Staphylococcus aureus;2015404469;Tetracycline;24;26;27;27;";wild-type"
Staphylococcus aureus;2015404469;Tobramycin;19;20;20;20;";wild-type"
Staphylococcus aureus;2015404760;Ciprofloxacin;21;23;25;26;";wild-type"
Staphylococcus aureus;2015404760;Gentamicin;18;20;20;21;";wild-type"
Staphylococcus aureus;2015404760;Fusidic acid;23;28;30;29;";wild-type"
Staphylococcus aureus;2015404760;Kanamycine;16;19;20;20;";wild-type"
Staphylococcus aureus;2015404760;Levofloxacin;22;25;28;28;";wild-type"
Staphylococcus aureus;2015404760;Linezolid;22;26;26;25;";wild-type"
Staphylococcus aureus;2015404760;Minocyclin;23;25;26;27;";wild-type"
Staphylococcus aureus;2015404760;Norfloxacin;19;21;24;24;";wild-type"
Staphylococcus aureus;2015404760;Penicillin;16;17;16;15;";blaZ Penicillinase"
Staphylococcus aureus;2015404760;Rifampicin;26;29;30;31;";wild-type"
Staphylococcus aureus;2015404760;Tetracycline;22;27;27;28;";wild-type"
Staphylococcus aureus;2015404760;Tobramycin;17;19;21;21;";wild-type"
Staphylococcus aureus;2015405286;Ciprofloxacin;18;21;24;24;";wild-type"
Staphylococcus aureus;2015405286;Gentamicin;17;19;20;20;";wild-type"
Staphylococcus aureus;2015405286;Clindamycin;20;25;25;25;";wild-type"
Staphylococcus aureus;2015405286;Erythromycin;21;25;25;25;";wild-type"
Staphylococcus aureus;2015405286;Fusidic acid;21;25;27;27;";wild-type"
Staphylococcus aureus;2015405286;Kanamycine;17;18;20;20;";wild-type"
Staphylococcus aureus;2015405286;Levofloxacin;19;22;25;26;";wild-type"
Staphylococcus aureus;2015405286;Linezolid;21;27;26;24;";wild-type"
Staphylococcus aureus;2015405286;Minocyclin;21;23;24;24;";wild-type"
Staphylococcus aureus;2015405286;Norfloxacin;16;20;23;23;";wild-type"
Staphylococcus aureus;2015405286;Penicillin;9;9;9;9;";blaZ Penicillinase"
Staphylococcus aureus;2015405286;Rifampicin;24;28;32;32;";wild-type"
Staphylococcus aureus;2015405286;Sulfameth./Trimethoprim;;10;27;26;";wild-type"
Staphylococcus aureus;2015405286;Tetracycline;10;9;10;9;";non-tetB-efflux"
Staphylococcus aureus;2015405286;Tobramycin;16;20;20;21;";wild-type"
Staphylococcus aureus;2015408488;Ciprofloxacin;21;24;25;25;";wild-type"
Staphylococcus aureus;2015408488;Gentamicin;17;19;19;19;";wild-type"
Staphylococcus aureus;2015408488;Fusidic acid;20;23;23;24;";non-wild-type"
Staphylococcus aureus;2015408488;Kanamycine;18;19;20;20;";wild-type"
Staphylococcus aureus;2015408488;Levofloxacin;23;26;27;27;";wild-type"
Staphylococcus aureus;2015408488;Linezolid;22;24;25;23;";wild-type"
Staphylococcus aureus;2015408488;Minocyclin;22;23;24;25;";wild-type"
Staphylococcus aureus;2015408488;Norfloxacin;20;23;25;26;";wild-type"
Staphylococcus aureus;2015408488;Penicillin;19;20;20;20;";blaZ Penicillinase"
Staphylococcus aureus;2015408488;Rifampicin;25;26;28;28;";wild-type"
Staphylococcus aureus;2015408488;Tetracycline;22;24;23;23;";wild-type"
Staphylococcus aureus;2015408488;Tobramycin;19;20;20;20;";wild-type"
Staphylococcus aureus;2015409942;Ciprofloxacin;15;20;23;24;";wild-type"
Staphylococcus aureus;2015409942;Gentamicin;15;16;16;15;";multiple mechanisms"
Staphylococcus aureus;2015409942;Clindamycin;18;24;26;27;";wild-type"
Staphylococcus aureus;2015409942;Erythromycin;19;25;25;26;";wild-type"
Staphylococcus aureus;2015409942;Fusidic acid;22;28;30;30;";wild-type"
Staphylococcus aureus;2015409942;Cefoxitin;23;27;30;31;";wild-type"
Staphylococcus aureus;2015409942;Kanamycine;10;11;10;8;";multiple mechanisms"
Staphylococcus aureus;2015409942;Levofloxacin;18;20;24;25;";wild-type"
Staphylococcus aureus;2015409942;Linezolid;21;28;28;26;";wild-type"
Staphylococcus aureus;2015409942;Minocyclin;21;28;28;29;";wild-type"
Staphylococcus aureus;2015409942;Norfloxacin;14;20;23;23;";wild-type"
Staphylococcus aureus;2015409942;Penicillin;19;23;27;30;";wild-type"
Staphylococcus aureus;2015409942;Rifampicin;23;28;30;31;";wild-type"
Staphylococcus aureus;2015409942;Sulfameth./Trimethoprim;;26;29;30;";wild-type"
Staphylococcus aureus;2015409942;Tetracycline;20;28;29;29;";wild-type"
Staphylococcus aureus;2015409942;Tobramycin;14;15;14;14;";multiple mechanisms"
Staphylococcus aureus;2015413000;Ciprofloxacin;17;21;24;24;";wild-type"
Staphylococcus aureus;2015413000;Gentamicin;19;20;21;21;";wild-type"
Staphylococcus aureus;2015413000;Clindamycin;;26;26;26;";wild-type"
Staphylococcus aureus;2015413000;Erythromycin;;25;25;25;";wild-type"
Staphylococcus aureus;2015413000;Fusidic acid;;25;25;25;";wild-type"
Staphylococcus aureus;2015413000;Kanamycine;20;21;21;21;";wild-type"
Staphylococcus aureus;2015413000;Levofloxacin;;23;25;26;";wild-type"
Staphylococcus aureus;2015413000;Linezolid;;27;26;25;";wild-type"
Staphylococcus aureus;2015413000;Minocyclin;;26;27;27;";wild-type"
Staphylococcus aureus;2015413000;Norfloxacin;16;20;21;22;";wild-type"
Staphylococcus aureus;2015413000;Penicillin;12;11;10;10;";blaZ Penicillinase"
Staphylococcus aureus;2015413000;Rifampicin;26;29;30;31;";wild-type"
Staphylococcus aureus;2015413000;Sulfameth./Trimethoprim;;25;28;30;";wild-type"
Staphylococcus aureus;2015413000;Tetracycline;;29;30;29;";wild-type"
Staphylococcus aureus;2015413000;Tobramycin;21;21;22;22;";wild-type"
Staphylococcus aureus;2016843118;Ciprofloxacin;16;21;24;28;";wild-type"
Staphylococcus aureus;2016843118;Gentamicin;17;20;21;22;";wild-type"
Staphylococcus aureus;2016843118;Fusidic acid;22;26;28;28;";wild-type"
Staphylococcus aureus;2016843118;Cefoxitin;14;13;13;12;";PBP2a"
